104,108,0.451015
104,134,0.455488
104,102,0.211365
104,28,0.332182
104,30,0.278695
104,48,0.379373
104,33,0.097757
104,37,0.111688
104,39,0.295736
104,38,0.260459
104,40,0.219549
104,41,0.103702
104,43,0.036043
104,44,0.007013
104,45,0.240725
104,46,0.323049
104,47,0.531546
104,55,0.145526
104,56,0.341341
104,59,0.234461
104,60,0.219837
104,63,0.421879
104,70,0.278774
104,73,0.044288
104,77,0.237078
104,78,0.298488
104,82,0.226359
104,84,0.302645
104,85,0.117657
104,86,0.227497
104,88,0.315718
104,90,0.238529
104,94,0.253898
104,95,0.211236
104,96,0.374692
104,97,0.423027
104,98,0.253156
104,99,0.256978
104,100,0.029729
104,101,0.064610
104,57,0.050612
104,64,0.089916
104,67,0.106986
104,71,0.194293
104,74,0.062519
104,75,0.022727
104,79,0.146830
104,114,0.519748
104,110,0.416806
104,113,0.251056
104,112,0.372300
104,111,0.417679
104,115,0.256386
104,116,0.026664
104,117,0.428089
104,122,0.346060
104,125,0.338313
104,126,0.464921
104,129,0.439305
104,130,0.233361
104,131,0.184068
104,132,0.321606
104,133,0.249517
104,135,0.283520
104,136,0.162582
104,137,0.279252
104,138,0.320905
104,139,0.259232
104,140,0.128719
104,142,0.226033
104,143,0.348852
104,144,0.280863
104,145,0.317324
104,146,0.116284
104,147,0.316003
104,148,0.433786
104,149,0.337738
104,150,0.523292
105,106,0.437655
105,107,0.365736
105,5,0.012449
105,109,0.318649
105,8,0.036773
105,13,0.022556
105,17,0.174793
105,18,0.123454
105,19,0.191028
105,20,0.015623
105,21,0.319387
105,22,0.196104
105,23,0.190913
105,24,0.024603
105,25,0.226087
105,26,0.287553
105,27,0.037925
105,29,0.387851
105,31,0.038533
105,32,0.455755
105,34,0.201800
105,35,0.575935
105,36,0.412958
105,42,0.241630
105,119,0.394422
105,128,0.386214
105,49,0.390042
105,50,0.418163
105,51,0.019960
105,52,0.016364
105,53,0.542583
105,54,0.368580
105,120,0.267931
105,61,0.033522
105,62,0.441463
105,65,0.301246
105,66,0.457154
105,68,0.414540
105,69,0.509184
105,72,0.564429
105,127,0.408093
105,76,0.463802
105,123,0.090931
105,121,0.336803
105,80,0.036402
105,81,0.263244
105,118,0.329497
105,83,0.285548
105,87,0.349467
105,89,0.475803
105,91,0.296438
105,92,0.314356
105,93,0.419684
105,108,0.498102
105,134,0.508659
105,102,0.207987
105,28,0.298602
105,30,0.182466
105,48,0.329822
105,33,0.086138
105,37,0.115034
105,39,0.264306
105,38,0.271611
105,40,0.221885
105,41,0.098351
105,43,0.032756
105,44,0.027024
105,45,0.247319
105,46,0.231537
105,47,0.378882
105,55,0.141256
105,56,0.351309
105,59,0.224050
105,60,0.174174
105,63,0.392387
105,70,0.264302
105,73,0.035101
105,77,0.220751
105,78,0.299556
105,82,0.216160
105,84,0.275061
105,85,0.122072
105,86,0.206615
105,88,0.321446
105,90,0.244613
105,94,0.246208
105,95,0.219104
105,96,0.339129
105,97,0.369371
105,98,0.253996
105,99,0.239954
105,100,0.020542
105,101,0.073555
105,57,0.068720
105,64,0.107600
105,67,0.095899
105,71,0.165040
105,74,0.054316
105,75,0.029508
105,79,0.132584
105,114,0.458484
105,110,0.356535
105,113,0.261059
105,112,0.321802
105,111,0.395227
105,115,0.235379
105,116,0.037108
105,117,0.527222
105,122,0.290799
105,125,0.344557
105,126,0.411077
105,129,0.541972
105,130,0.267968
105,131,0.198486
105,132,0.358121
105,133,0.281238
105,135,0.295831
105,136,0.161767
105,137,0.273954
105,138,0.318260
105,139,0.257139
105,140,0.130483
105,142,0.250677
105,143,0.434774
105,144,0.298344
105,145,0.413118
105,146,0.122136
105,147,0.301989
105,148,0.430999
105,149,0.322319
105,150,0.398499
106,107,0.338130
106,109,0.316057
106,8,0.056882
106,13,0.031056
106,17,0.144714
106,18,0.098011
106,19,0.200896
106,20,0.011120
106,21,0.296492
106,22,0.186163
106,23,0.182333
106,24,0.001204
106,25,0.201798
106,26,0.270673
106,27,0.030150
106,29,0.373126
106,31,0.037311
106,32,0.554847
106,34,0.190219
106,35,0.438330
106,36,0.381838
106,42,0.253281
106,119,0.372443
106,128,0.348720
106,49,0.420363
106,50,0.377868
106,51,0.021208
106,52,0.013157
106,53,0.450667
106,54,0.495055
106,120,0.282475
106,61,0.024327
106,62,0.449939
106,65,0.279637
106,66,0.410913
106,68,0.467248
106,69,0.411999
106,72,0.467215
106,127,0.420103
106,76,0.385390
106,123,0.096955
106,121,0.336580
106,80,0.046721
106,81,0.230187
106,118,0.311180
106,83,0.246619
106,87,0.282922
106,89,0.547980
106,91,0.295786
106,92,0.313794
106,93,0.425033
106,108,0.431748
106,134,0.418229
106,102,0.186910
106,28,0.329419
106,30,0.193638
106,48,0.365696
106,33,0.091225
106,37,0.094632
106,39,0.275958
106,38,0.252929
106,40,0.214937
106,41,0.097017
106,43,0.017769
106,44,0.004303
106,45,0.225013
106,46,0.209169
106,47,0.514512
106,55,0.139590
106,56,0.342162
106,59,0.221829
106,60,0.141813
106,63,0.391145
106,70,0.255296
106,73,0.037997
106,77,0.223332
106,78,0.309904
106,82,0.219783
106,84,0.286404
106,85,0.119759
106,86,0.212059
106,88,0.304152
106,90,0.232545
106,94,0.240919
106,95,0.218778
106,96,0.338690
106,97,0.399873
106,98,0.251986
106,99,0.282835
106,100,0.036799
106,101,0.067026
106,57,0.058362
106,64,0.092776
106,67,0.089669
106,71,0.193762
106,74,0.044226
106,75,0.044714
106,79,0.146463
106,114,0.512866
106,110,0.390701
106,113,0.238173
106,112,0.367325
106,111,0.391430
106,115,0.263963
106,116,0.033883
106,117,0.430394
106,122,0.326566
106,125,0.317240
106,126,0.454634
106,129,0.442309
106,130,0.246015
106,131,0.163730
106,132,0.333275
106,133,0.243805
106,135,0.268622
106,136,0.166037
106,137,0.275850
106,138,0.340291
106,139,0.263582
106,140,0.135406
106,142,0.239659
106,143,0.375359
106,144,0.264943
106,145,0.312279
106,146,0.110949
106,147,0.299534
106,148,0.460808
106,149,0.357172
106,150,0.494773
107,5,0.024417
107,109,0.343502
107,8,0.095041
107,13,0.033069
107,15,0.004384
107,16,0.005810
107,17,0.146712
107,18,0.120106
107,19,0.186885
107,20,0.020376
107,21,0.314241
107,22,0.250710
107,23,0.269454
107,24,0.075022
107,25,0.273800
107,26,0.295318
107,27,0.043782
107,29,0.360090
107,31,0.038720
107,32,0.357213
107,34,0.244765
107,35,0.348491
107,36,0.342849
107,42,0.335535
107,119,0.366896
107,128,0.326353
107,49,0.379206
107,50,0.381488
107,51,0.031439
107,52,0.013403
107,53,0.350731
107,54,0.335162
107,120,0.306328
107,61,0.047291
107,62,0.382043
107,65,0.311611
107,66,0.338931
107,68,0.389527
107,69,0.364366
107,72,0.372258
107,127,0.367288
107,76,0.354275
107,123,0.162689
107,121,0.335823
107,80,0.060018
107,81,0.273277
107,118,0.372939
107,83,0.289258
107,87,0.315871
107,89,0.342278
107,91,0.404483
107,92,0.365059
107,93,0.396774
107,108,0.372023
107,134,0.367332
107,102,0.309935
107,28,0.330950
107,30,0.333913
107,48,0.362720
107,33,0.184370
107,37,0.175019
107,39,0.351245
107,38,0.343617
107,40,0.347158
107,41,0.184351
107,43,0.045722
107,44,0.059751
107,45,0.351735
107,46,0.265663
107,47,0.348143
107,55,0.219685
107,56,0.344793
107,59,0.379000
107,60,0.221056
107,63,0.370397
107,70,0.360190
107,73,0.057484
107,77,0.383366
107,78,0.449793
107,82,0.297140
107,84,0.434779
107,85,0.225724
107,86,0.296069
107,88,0.430677
107,90,0.369214
107,94,0.321483
107,95,0.285357
107,96,0.429938
107,97,0.390166
107,98,0.280543
107,99,0.391809
107,100,0.037801
107,101,0.144459
107,57,0.108225
107,58,0.034770
107,64,0.183702
107,67,0.170435
107,71,0.290028
107,74,0.126744
107,75,0.104914
107,79,0.265969
107,114,0.326467
107,110,0.386388
107,113,0.312767
107,112,0.378042
107,111,0.411044
107,115,0.316833
107,116,0.060090
107,117,0.363683
107,122,0.321444
107,124,0.011320
107,125,0.339113
107,126,0.398935
107,129,0.374075
107,130,0.263535
107,131,0.272482
107,132,0.282055
107,133,0.287267
107,135,0.341352
107,136,0.246846
107,137,0.377988
107,138,0.294574
107,139,0.270207
107,140,0.208631
107,141,0.004219
107,142,0.272823
107,143,0.334768
107,144,0.306778
107,145,0.305098
107,146,0.246083
107,147,0.357554
107,148,0.373444
107,149,0.380537
107,150,0.333199
5,109,0.007581
5,7,0.050247
5,8,0.051381
5,13,0.033730
5,15,0.031228
5,16,0.044157
5,17,0.038930
5,18,0.024391
5,19,0.016558
5,20,0.223845
5,21,0.005658
5,22,0.002604
5,23,0.011039
5,24,0.043155
5,25,0.008549
5,26,0.000357
5,29,0.003007
5,31,0.062542
5,34,0.021677
5,119,0.006138
5,128,0.001588
5,51,0.145944
5,52,0.061971
5,54,0.008370
5,61,0.045881
5,65,0.025164
5,68,0.003287
5,69,0.001788
5,123,0.030301
5,121,0.010819
5,80,0.030669
5,81,0.019437
5,118,0.002567
5,83,0.013179
5,92,0.003998
5,108,0.001517
5,134,0.000681
5,102,0.015724
5,28,0.012567
5,30,0.024709
5,48,0.008443
5,33,0.023943
5,37,0.024714
5,39,0.021117
5,38,0.010682
5,41,0.014275
5,43,0.158000
5,44,0.034615
5,45,0.029095
5,46,0.014254
5,47,0.000068
5,55,0.010861
5,56,0.004784
5,60,0.023098
5,73,0.062849
5,77,0.005935
5,82,0.008925
5,84,0.008829
5,85,0.037930
5,86,0.012086
5,88,0.012791
5,90,0.013206
5,94,0.015853
5,95,0.007821
5,96,0.002222
5,97,0.008339
5,98,0.018322
5,99,0.013587
5,100,0.025701
5,101,0.019849
5,57,0.014905
5,58,0.017587
5,64,0.018655
5,67,0.015058
5,71,0.031284
5,74,0.028758
5,75,0.020876
5,79,0.019705
5,114,0.003400
5,110,0.001243
5,113,0.004601
5,111,0.000594
5,116,0.009205
5,122,0.003124
5,124,0.022716
5,125,0.002220
5,129,0.009826
5,131,0.001346
5,132,0.001146
5,133,0.000935
5,135,0.000970
5,136,0.021093
5,137,0.002075
5,140,0.002601
5,141,0.002392
5,142,0.008228
5,143,0.002065
5,144,0.007125
5,145,0.001767
5,146,0.002669
5,147,0.001640
5,148,0.005887
5,149,0.001181
5,150,0.001460
109,8,0.054250
109,13,0.031830
109,17,0.107576
109,18,0.092864
109,19,0.138042
109,20,0.027228
109,21,0.322386
109,22,0.307573
109,23,0.297310
109,24,0.136171
109,25,0.317869
109,26,0.353159
109,27,0.041693
109,29,0.305620
109,31,0.058899
109,32,0.314861
109,34,0.316071
109,35,0.326752
109,36,0.390099
109,42,0.397232
109,119,0.299616
109,128,0.379795
109,49,0.347422
109,50,0.309957
109,51,0.028721
109,52,0.025420
109,53,0.327332
109,54,0.347690
109,120,0.402890
109,61,0.059765
109,62,0.331919
109,65,0.322617
109,66,0.346232
109,68,0.338690
109,69,0.353084
109,72,0.362024
109,127,0.366715
109,76,0.396847
109,123,0.181330
109,121,0.318907
109,80,0.057186
109,81,0.315350
109,118,0.366413
109,83,0.323910
109,87,0.333090
109,89,0.281119
109,91,0.312292
109,92,0.376672
109,93,0.437009
109,108,0.378278
109,134,0.383963
109,102,0.339665
109,28,0.361338
109,30,0.409955
109,48,0.358812
109,33,0.226817
109,37,0.216222
109,39,0.365096
109,38,0.317488
109,40,0.306694
109,41,0.235510
109,43,0.040341
109,44,0.114463
109,45,0.309971
109,46,0.409508
109,47,0.364423
109,55,0.267796
109,56,0.443002
109,59,0.351917
109,60,0.292618
109,63,0.362439
109,70,0.382860
109,73,0.048333
109,77,0.344291
109,78,0.359093
109,82,0.328381
109,84,0.341444
109,85,0.246824
109,86,0.279982
109,88,0.340531
109,90,0.324698
109,94,0.277508
109,95,0.282463
109,96,0.376317
109,97,0.354462
109,98,0.305508
109,99,0.348868
109,100,0.028754
109,101,0.203063
109,57,0.140760
109,58,0.096376
109,64,0.219265
109,67,0.243816
109,71,0.296696
109,74,0.197339
109,75,0.152244
109,79,0.307165
109,114,0.294111
109,110,0.407829
109,113,0.336586
109,112,0.374518
109,111,0.367592
109,115,0.392885
109,116,0.042125
109,117,0.333933
109,122,0.342585
109,124,0.063649
109,125,0.338109
109,126,0.372591
109,129,0.317736
109,130,0.309154
109,131,0.276413
109,132,0.278052
109,133,0.348037
109,135,0.315844
109,136,0.305572
109,137,0.363845
109,138,0.319965
109,139,0.392660
109,140,0.217621
109,141,0.062578
109,142,0.313336
109,143,0.341015
109,144,0.333860
109,145,0.349667
109,146,0.268660
109,147,0.361859
109,148,0.415693
109,149,0.448241
109,150,0.326004
7,8,0.375315
7,13,0.309227
7,15,0.359459
7,16,0.301811
7,17,0.125609
7,18,0.208860
7,19,0.077632
7,20,0.035393
7,22,0.016927
7,23,0.031572
7,24,0.079413
7,25,0.022049
7,27,0.000193
7,31,0.012204
7,34,0.011057
7,51,0.013136
7,52,0.008971
7,61,0.010136
7,123,0.043049
7,80,0.000090
7,81,0.009267
7,102,0.012688
7,30,0.012384
7,33,0.051289
7,37,0.055277
7,39,0.002758
7,38,0.022776
7,40,0.031162
7,41,0.055327
7,43,0.016982
7,44,0.081000
7,45,0.031862
7,46,0.015961
7,55,0.035062
7,56,0.001729
7,59,0.017144
7,60,0.052198
7,73,0.020459
7,82,0.009286
7,84,0.005196
7,85,0.044382
7,86,0.010761
7,90,0.031208
7,94,0.015612
7,95,0.015948
7,98,0.001710
7,99,0.005261
7,100,0.010218
7,101,0.061922
7,57,0.073960
7,58,0.101186
7,64,0.050780
7,67,0.041808
7,71,0.032077
7,74,0.074584
7,75,0.061960
7,79,0.023894
7,113,0.004980
7,116,0.006372
7,122,0.004987
7,124,0.109760
7,131,0.024656
7,136,0.022860
7,137,0.004105
7,140,0.033172
7,141,0.084860
7,144,0.008169
7,146,0.026075
8,13,0.370357
8,15,0.318047
8,16,0.294436
8,17,0.217682
8,18,0.252153
8,19,0.185002
8,20,0.033876
8,21,0.065253
8,22,0.056564
8,23,0.072753
8,24,0.083992
8,25,0.059617
8,26,0.063739
8,27,0.041615
8,29,0.070333
8,31,0.013305
8,32,0.045922
8,34,0.061946
8,35,0.038749
8,36,0.031995
8,42,0.051403
8,119,0.036743
8,128,0.051404
8,49,0.052066
8,50,0.053872
8,51,0.011850
8,52,0.007996
8,53,0.029465
8,54,0.066256
8,120,0.051102
8,61,0.011109
8,62,0.052177
8,65,0.086422
8,66,0.035589
8,68,0.059398
8,69,0.039471
8,72,0.033371
8,127,0.010316
8,76,0.034396
8,123,0.048222
8,121,0.060743
8,80,0.013683
8,81,0.069052
8,118,0.052412
8,83,0.044667
8,87,0.054373
8,89,0.042888
8,91,0.061932
8,92,0.059591
8,93,0.031103
8,108,0.018525
8,134,0.038718
8,102,0.065222
8,28,0.059589
8,30,0.072778
8,48,0.073978
8,33,0.059054
8,37,0.053229
8,39,0.068384
8,38,0.066417
8,40,0.081733
8,41,0.081276
8,43,0.019720
8,44,0.069344
8,45,0.069739
8,46,0.054455
8,47,0.053754
8,55,0.074594
8,56,0.054355
8,59,0.073204
8,60,0.082182
8,63,0.053896
8,70,0.054870
8,73,0.026556
8,77,0.062039
8,78,0.078279
8,82,0.066097
8,84,0.091244
8,85,0.065591
8,86,0.056032
8,88,0.078190
8,90,0.077475
8,94,0.072465
8,95,0.072115
8,96,0.060554
8,97,0.075360
8,98,0.050109
8,99,0.076046
8,100,0.012874
8,101,0.091553
8,57,0.067380
8,58,0.075805
8,64,0.098204
8,67,0.063945
8,71,0.067546
8,74,0.069725
8,75,0.064678
8,79,0.063235
8,114,0.048373
8,110,0.059212
8,113,0.068899
8,112,0.048707
8,111,0.045355
8,115,0.054029
8,116,0.048816
8,117,0.015514
8,122,0.061552
8,124,0.067450
8,125,0.076866
8,126,0.073698
8,129,0.003405
8,130,0.026511
8,131,0.059585
8,132,0.048995
8,133,0.041805
8,135,0.048524
8,136,0.065240
8,137,0.063241
8,138,0.021880
8,139,0.054886
8,140,0.053489
8,141,0.043153
8,142,0.058047
8,143,0.033983
8,144,0.043429
8,145,0.025445
8,146,0.041627
8,147,0.050276
8,148,0.030476
8,149,0.044659
8,150,0.048939
13,15,0.396025
13,16,0.264450
13,17,0.188931
13,18,0.226955
13,19,0.166172
13,20,0.034082
13,21,0.071963
13,22,0.069240
13,23,0.051991
13,24,0.110198
13,25,0.072236
13,26,0.063412
13,27,0.005149
13,29,0.092026
13,31,0.008796
13,32,0.027316
13,34,0.060266
13,35,0.033572
13,36,0.070573
13,42,0.053341
13,119,0.027247
13,128,0.036772
13,49,0.055058
13,50,0.074423
13,51,0.008974
13,52,0.012804
13,53,0.025139
13,54,0.053681
13,120,0.018582
13,61,0.007952
13,62,0.048330
13,65,0.082722
13,66,0.029132
13,68,0.044431
13,69,0.056270
13,72,0.024329
13,127,0.013406
13,76,0.014147
13,123,0.042013
13,121,0.074321
13,80,0.002450
13,81,0.097078
13,118,0.036956
13,83,0.037404
13,87,0.036342
13,89,0.013177
13,91,0.042409
13,92,0.040772
13,93,0.019737
13,134,0.022479
13,102,0.050055
13,28,0.055008
13,30,0.048592
13,48,0.086406
13,33,0.058405
13,37,0.063492
13,39,0.114602
13,38,0.055595
13,40,0.065746
13,41,0.076629
13,43,0.010957
13,44,0.082787
13,45,0.095917
13,46,0.070666
13,47,0.033632
13,55,0.066298
13,56,0.073712
13,59,0.067851
13,60,0.067883
13,63,0.040434
13,70,0.049580
13,73,0.012062
13,77,0.032886
13,78,0.071316
13,82,0.046900
13,84,0.055862
13,85,0.068598
13,86,0.053669
13,88,0.097929
13,90,0.052160
13,94,0.053517
13,95,0.044843
13,96,0.039307
13,97,0.055497
13,98,0.068205
13,99,0.062432
13,100,0.010906
13,101,0.077869
13,57,0.072623
13,58,0.079437
13,64,0.065127
13,67,0.052785
13,71,0.064095
13,74,0.061208
13,75,0.075210
13,79,0.039509
13,114,0.025861
13,110,0.039918
13,113,0.054435
13,112,0.023097
13,111,0.023214
13,115,0.018152
13,116,0.007731
13,122,0.056305
13,124,0.061497
13,125,0.082577
13,126,0.072375
13,129,0.011695
13,130,0.056740
13,131,0.055482
13,132,0.055222
13,133,0.036061
13,135,0.046117
13,136,0.061720
13,137,0.044137
13,138,0.000946
13,139,0.041425
13,140,0.046067
13,141,0.046917
13,142,0.059248
13,143,0.015080
13,144,0.059442
13,145,0.013112
13,146,0.044392
13,147,0.014050
13,148,0.013953
13,149,0.021380
13,150,0.041945
15,16,0.367072
15,17,0.171956
15,18,0.284290
15,19,0.165066
15,20,0.032843
15,21,0.002455
15,22,0.034572
15,23,0.036305
15,24,0.140783
15,25,0.035173
15,26,0.005368
15,29,0.014408
15,31,0.008348
15,34,0.028244
15,42,0.010140
15,49,0.007967
15,50,0.003368
15,51,0.012125
15,52,0.019850
15,61,0.009885
15,65,0.022822
15,123,0.039590
15,121,0.018182
15,80,0.008540
15,81,0.021061
15,118,0.007390
15,87,0.014476
15,91,0.004827
15,92,0.015633
15,102,0.034784
15,28,0.036153
15,30,0.033631
15,48,0.033168
15,33,0.053914
15,37,0.070739
15,39,0.087778
15,38,0.029973
15,40,0.035916
15,41,0.059076
15,43,0.021163
15,44,0.079876
15,45,0.085299
15,46,0.043209
15,55,0.050431
15,56,0.013648
15,59,0.045619
15,60,0.067712
15,63,0.002082
15,70,0.005016
15,73,0.017576
15,77,0.008999
15,78,0.021124
15,82,0.032335
15,84,0.034440
15,85,0.063361
15,86,0.031994
15,88,0.068279
15,90,0.031164
15,94,0.026805
15,95,0.034632
15,96,0.013718
15,97,0.004880
15,98,0.022474
15,99,0.031085
15,100,0.001852
15,101,0.075986
15,57,0.079558
15,58,0.087623
15,64,0.087733
15,67,0.051064
15,71,0.040942
15,74,0.058803
15,75,0.070987
15,79,0.036113
15,113,0.035843
15,115,0.008379
15,116,0.018378
15,122,0.023437
15,124,0.084080
15,125,0.016046
15,126,0.012181
15,130,0.005571
15,131,0.034221
15,133,0.010223
15,135,0.020419
15,136,0.053810
15,137,0.031849
15,139,0.016180
15,140,0.035440
15,141,0.066271
15,142,0.012533
15,144,0.018917
15,146,0.041684
15,147,0.004081
16,17,0.252056
16,18,0.369188
16,19,0.216350
16,20,0.039475
16,21,0.014172
16,22,0.035106
16,23,0.064800
16,24,0.106098
16,25,0.043934
16,26,0.024602
16,27,0.001860
16,31,0.005723
16,34,0.040255
16,42,0.000435
16,51,0.029666
16,52,0.014366
16,120,0.015586
16,61,0.013758
16,65,0.027659
16,123,0.041629
16,81,0.018939
16,118,0.026409
16,83,0.018440
16,87,0.025231
16,91,0.015180
16,92,0.041547
16,102,0.052976
16,28,0.009379
16,30,0.046629
16,48,0.001386
16,33,0.056364
16,37,0.057503
16,39,0.019412
16,38,0.019639
16,40,0.040488
16,41,0.069283
16,43,0.026527
16,44,0.110133
16,45,0.028286
16,46,0.018467
16,55,0.070066
16,59,0.042878
16,60,0.055510
16,70,0.029626
16,73,0.015850
16,77,0.040312
16,78,0.022522
16,82,0.039727
16,84,0.024151
16,85,0.052204
16,86,0.053311
16,88,0.021319
16,90,0.042586
16,94,0.060840
16,95,0.058342
16,96,0.028703
16,98,0.011622
16,99,0.049574
16,100,0.007627
16,101,0.093987
16,57,0.116207
16,58,0.105351
16,64,0.065580
16,67,0.076209
16,71,0.043874
16,74,0.076401
16,75,0.090307
16,79,0.052037
16,110,0.002846
16,113,0.040043
16,112,0.001433
16,115,0.013638
16,116,0.004574
16,122,0.005945
16,124,0.112473
16,125,0.002205
16,131,0.044916
16,133,0.033882
16,135,0.014258
16,136,0.060605
16,137,0.040871
16,139,0.013082
16,140,0.033170
16,141,0.077853
16,142,0.030498
16,144,0.012075
16,146,0.043537
16,147,0.016474
17,18,0.308121
17,19,0.430584
17,20,0.032850
17,21,0.265531
17,22,0.099454
17,23,0.073213
17,24,0.071334
17,25,0.124005
17,26,0.206729
17,27,0.041638
17,29,0.135867
17,31,0.036885
17,32,0.148520
17,34,0.115205
17,35,0.160501
17,36,0.097077
17,42,0.135057
17,119,0.148120
17,128,0.114799
17,49,0.125847
17,50,0.138968
17,51,0.033143
17,52,0.020856
17,53,0.190317
17,54,0.093261
17,120,0.155231
17,61,0.021535
17,62,0.101839
17,65,0.221611
17,66,0.151731
17,68,0.131350
17,69,0.143423
17,72,0.185081
17,127,0.187731
17,76,0.143990
17,123,0.069544
17,121,0.127788
17,80,0.030484
17,81,0.157473
17,118,0.146137
17,83,0.240031
17,87,0.216837
17,89,0.150742
17,91,0.095100
17,92,0.134251
17,93,0.122053
17,108,0.170597
17,134,0.152348
17,102,0.096350
17,28,0.122897
17,30,0.108661
17,48,0.138528
17,33,0.059242
17,37,0.050418
17,39,0.184627
17,38,0.070521
17,40,0.119936
17,41,0.119517
17,43,0.034038
17,44,0.059063
17,45,0.116273
17,46,0.101549
17,47,0.097513
17,55,0.054362
17,56,0.117292
17,59,0.097187
17,60,0.061488
17,63,0.103988
17,70,0.124269
17,73,0.034430
17,77,0.124985
17,78,0.142939
17,82,0.089113
17,84,0.101560
17,85,0.102152
17,86,0.052831
17,88,0.120009
17,90,0.097398
17,94,0.085497
17,95,0.089336
17,96,0.116800
17,97,0.102988
17,98,0.209466
17,99,0.126360
17,100,0.021319
17,101,0.050094
17,57,0.069699
17,58,0.073601
17,64,0.063091
17,67,0.080858
17,71,0.068766
17,74,0.085649
17,75,0.100740
17,79,0.090729
17,114,0.120242
17,110,0.108809
17,113,0.094337
17,112,0.106454
17,111,0.126469
17,115,0.127366
17,116,0.023801
17,117,0.157739
17,122,0.063843
17,124,0.049695
17,125,0.200154
17,126,0.133143
17,129,0.195347
17,130,0.107544
17,131,0.087060
17,132,0.248073
17,133,0.106313
17,135,0.104328
17,136,0.096665
17,137,0.114826
17,138,0.165809
17,139,0.122299
17,140,0.073287
17,141,0.024892
17,142,0.194650
17,143,0.158601
17,144,0.082495
17,145,0.149057
17,146,0.091928
17,147,0.127115
17,148,0.140262
17,149,0.129883
17,150,0.091170
18,19,0.378416
18,20,0.057825
18,21,0.104494
18,22,0.095380
18,23,0.089532
18,24,0.082513
18,25,0.101280
18,26,0.117931
18,27,0.031225
18,29,0.094039
18,31,0.010506
18,32,0.103994
18,34,0.083096
18,35,0.118458
18,36,0.067912
18,42,0.076918
18,119,0.103159
18,128,0.087975
18,49,0.075825
18,50,0.097808
